Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,9/21/2020,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,175,61250,24500,0.4,Outlet
Foot Locker,1185732,9/22/2020,Midwest,Nebraska,Omaha,Men's Apparel,45,175,78750,27562.5,0.35,Outlet
Foot Locker,1185732,9/23/2020,Midwest,Nebraska,Omaha,Women's Apparel,50,350,175000,87500,0.5,Outlet
Foot Locker,1185732,9/24/2020,Midwest,Nebraska,Omaha,Men's Street Footwear,45,500,225000,90000,0.4,Outlet
Sports Direct,1185732,9/25/2020,Midwest,Nebraska,Omaha,Men's Athletic Footwear,45,275,123750,43312.5,0.35,Outlet
Sports Direct,1185732,9/26/2020,South,Alabama,Birmingham,Men's Apparel,40,325,130000,45500,0.35,Outlet
Sports Direct,1185732,9/27/2020,South,Alabama,Birmingham,Women's Apparel,35,475,166250,91437.5,0.55,Outlet
Sports Direct,1185732,9/28/2020,South,Alabama,Birmingham,Men's Street Footwear,25,625,156250,62500,0.4,Outlet
Sports Direct,1185732,9/29/2020,South,Alabama,Birmingham,Men's Athletic Footwear,35,600,210000,84000,0.4,Outlet
Sports Direct,1185732,9/30/2020,South,Alabama,Birmingham,Women's Street Footwear,35,425,148750,59500,0.4,Outlet
Sports Direct,1185732,10/1/2020,South,Alabama,Birmingham,Women's Athletic Footwear,35,375,131250,65625,0.5,Outlet
Sports Direct,1185732,10/2/2020,South,Alabama,Birmingham,Men's Apparel,40,250,100000,35000,0.35,Outlet
Sports Direct,1185732,10/3/2020,South,Alabama,Birmingham,Women's Apparel,35,450,157500,86625,0.55,Outlet
Sports Direct,1185732,10/4/2020,South,Alabama,Birmingham,Men's Street Footwear,30,625,187500,84375,0.45,Outlet
Sports Direct,1185732,10/5/2020,South,Alabama,Birmingham,Men's Athletic Footwear,40,625,250000,112500,0.45,Outlet
Sports Direct,1185732,10/6/2020,South,Alabama,Birmingham,Women's Street Footwear,30,450,135000,60750,0.45,Outlet
Sports Direct,1185732,10/7/2020,South,Alabama,Birmingham,Women's Athletic Footwear,35,350,122500,67375,0.55,Outlet
Sports Direct,1185732,10/8/2020,South,Alabama,Birmingham,Men's Apparel,40,250,100000,40000,0.4,Outlet
Sports Direct,1185732,10/9/2020,South,Alabama,Birmingham,Women's Apparel,35,400,140000,84000,0.6,Outlet
Foot Locker,1185732,10/21/2020,South,Alabama,Birmingham,Men's Street Footwear,20,650,130000,58500,0.45,Outlet
Foot Locker,1185732,10/22/2020,South,Alabama,Birmingham,Men's Athletic Footwear,20,650,130000,58500,0.45,Outlet
Foot Locker,1185732,10/23/2020,South,Alabama,Birmingham,Women's Street Footwear,15,475,71250,32062.5,0.45,Outlet
Foot Locker,1185732,10/24/2020,South,Alabama,Birmingham,Women's Athletic Footwear,20,375,75000,41250,0.55,Outlet
Foot Locker,1185732,10/25/2020,South,Alabama,Birmingham,Men's Apparel,25,275,68750,27500,0.4,Outlet
Foot Locker,1185732,10/26/2020,South,Alabama,Birmingham,Women's Apparel,20,550,110000,66000,0.6,Outlet
Foot Locker,1185732,10/27/2020,South,Alabama,Birmingham,Men's Street Footwear,10,700,70000,31500,0.45,Outlet
Foot Locker,1185732,10/28/2020,Northeast,Maine,Portland,Men's Street Footwear,55,495,272250,95287.5,0.35,Outlet
Foot Locker,1185732,10/29/2020,Northeast,Maine,Portland,Men's Athletic Footwear,50,200,100000,35000,0.35,Outlet
Foot Locker,1185732,11/23/2020,Northeast,Maine,Portland,Women's Street Footwear,45,175,78750,31500,0.4,Outlet
Foot Locker,1185732,11/24/2020,Northeast,Maine,Portland,Women's Athletic Footwear,45,125,56250,16875,0.3,Outlet
Foot Locker,1185732,11/25/2020,Northeast,Maine,Portland,Men's Apparel,55,150,82500,20625,0.25,Outlet
Foot Locker,1185732,11/26/2020,Northeast,Maine,Portland,Women's Apparel,60,225,135000,54000,0.4,Outlet
Foot Locker,1185732,11/27/2020,Northeast,Maine,Portland,Men's Street Footwear,35,375,131250,32812.5,0.25,Outlet
Foot Locker,1185732,11/28/2020,Northeast,Maine,Portland,Men's Athletic Footwear,45,375,168750,33750,0.2,Outlet
Foot Locker,1185732,11/29/2020,Northeast,Maine,Portland,Women's Street Footwear,45,375,168750,42187.5,0.25,Outlet
Foot Locker,1185732,11/30/2020,Northeast,Maine,Portland,Women's Athletic Footwear,45,225,101250,25312.5,0.25,Outlet
Foot Locker,1185732,12/1/2020,West,Alaska,Anchorage,Men's Athletic Footwear,65,300,195000,68250,0.35,Outlet
Foot Locker,1185732,12/2/2020,West,Alaska,Anchorage,Women's Street Footwear,65,320,208000,52000,0.25,Outlet
Foot Locker,1185732,12/3/2020,West,Alaska,Anchorage,Women's Athletic Footwear,65,300,195000,48750,0.25,Outlet
Foot Locker,1185732,12/4/2020,West,Alaska,Anchorage,Men's Apparel,75,275,206250,51562.5,0.25,Outlet
Foot Locker,1185732,12/5/2020,West,Alaska,Anchorage,Women's Apparel,80,375,300000,90000,0.3,Outlet
Foot Locker,1185732,12/6/2020,West,Alaska,Anchorage,Men's Street Footwear,75,600,450000,157500,0.35,Outlet
Foot Locker,1185732,12/7/2020,West,Alaska,Anchorage,Men's Athletic Footwear,65,400,260000,91000,0.35,Outlet
Foot Locker,1185732,12/8/2020,West,Alaska,Anchorage,Men's Street Footwear,35,375,131250,32812.5,0.25,Outlet
Kohl's,1189833,1/1/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,168750,33750,0.2,Outlet
Kohl's,1189833,1/2/2021,West,Alaska,Anchorage,Women's Street Footwear,45,375,168750,42187.5,0.25,Outlet
Kohl's,1189833,1/3/2021,West,Alaska,Anchorage,Women's Athletic Footwear,45,225,101250,25312.5,0.25,Outlet
Kohl's,1189833,1/27/2021,West,Alaska,Anchorage,Men's Apparel,50,175,87500,13125,0.15,Outlet
Kohl's,1189833,1/28/2021,West,Alaska,Anchorage,Women's Apparel,45,425,191250,76500,0.4,Outlet
Kohl's,1189833,1/29/2021,West,Alaska,Anchorage,Men's Street Footwear,35,475,166250,41562.5,0.25,Outlet
Kohl's,1189833,1/30/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,168750,33750,0.2,Outlet
Kohl's,1189833,1/31/2021,West,Alaska,Anchorage,Women's Street Footwear,45,375,168750,42187.5,0.25,Outlet
Kohl's,1189833,2/1/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,45,225,101250,25312.5,0.25,Outlet
Kohl's,1189833,2/2/2021,West,Hawaii,Honolulu,Men's Apparel,50,150,75000,11250,0.15,Outlet
Kohl's,1189833,2/3/2021,West,Hawaii,Honolulu,Women's Apparel,45,350,157500,63000,0.4,Outlet
Kohl's,1189833,2/28/2021,West,Hawaii,Honolulu,Men's Street Footwear,45,500,225000,56250,0.25,Outlet
Kohl's,1189833,3/1/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,55,350,192500,38500,0.2,Outlet
Kohl's,1189833,3/2/2021,West,Hawaii,Honolulu,Women's Street Footwear,75,600,450000,112500,0.25,Outlet
Kohl's,1189833,3/3/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,75,475,356250,89062.5,0.25,Outlet
Kohl's,1189833,3/4/2021,West,Hawaii,Honolulu,Men's Apparel,85,350,297500,44625,0.15,Outlet
Kohl's,1189833,3/5/2021,West,Hawaii,Honolulu,Women's Apparel,100,650,650000,260000,0.4,Outlet
Kohl's,1189833,3/6/2021,West,Hawaii,Honolulu,Men's Street Footwear,80,800,640000,160000,0.25,Outlet
Kohl's,1189833,3/7/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85,650,552500,110500,0.2,Outlet
Sports Direct,1197831,3/14/2021,West,Hawaii,Honolulu,Women's Street Footwear,85,600,510000,127500,0.25,Outlet
Sports Direct,1197831,3/15/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,400000,100000,0.25,Outlet
Sports Direct,1197831,3/16/2021,West,Hawaii,Honolulu,Men's Apparel,85,550,467500,70125,0.15,Outlet
Sports Direct,1197831,4/5/2021,West,Hawaii,Honolulu,Women's Apparel,100,550,550000,220000,0.4,Outlet
Sports Direct,1197831,4/6/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,525,288750,72187.5,0.25,Outlet
Sports Direct,1197831,4/7/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,360000,72000,0.2,Outlet
Sports Direct,1197831,4/8/2021,West,Hawaii,Honolulu,Women's Street Footwear,55,425,233750,58437.5,0.25,Outlet
Sports Direct,1197831,4/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,40,525,210000,63000,0.3,Outlet
Sports Direct,1197831,4/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,212500,53125,0.25,Outlet
Sports Direct,1197831,4/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,50,425,212500,63750,0.3,Outlet
Sports Direct,1197831,4/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,50,275,137500,41250,0.3,Outlet
Sports Direct,1197831,5/6/2021,Southeast,Florida,Orlando,Men's Apparel,55,200,110000,22000,0.2,Outlet
Sports Direct,1197831,5/7/2021,Southeast,Florida,Orlando,Women's Apparel,50,400,200000,90000,0.45,Outlet
Sports Direct,1197831,5/8/2021,Southeast,Florida,Orlando,Men's Street Footwear,50,550,275000,82500,0.3,Outlet
Sports Direct,1197831,5/9/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60,400,240000,60000,0.25,Outlet
Sports Direct,1197831,5/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,65,425,276250,82875,0.3,Outlet
Sports Direct,1197831,5/11/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,195000,58500,0.3,Outlet
Sports Direct,1197831,5/12/2021,Southeast,Florida,Orlando,Men's Apparel,65,175,113750,22750,0.2,Outlet
Sports Direct,1197831,5/13/2021,Southeast,Florida,Orlando,Women's Apparel,60,375,225000,101250,0.45,Outlet
Sports Direct,1197831,5/14/2021,Southeast,Florida,Orlando,Men's Street Footwear,65,550,357500,107250,0.3,Outlet
Sports Direct,1197831,5/15/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,245000,61250,0.25,Outlet
Sports Direct,1197831,5/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,70,400,280000,84000,0.3,Outlet
Sports Direct,1197831,5/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,165000,49500,0.3,Outlet
Sports Direct,1197831,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,110,650,715000,321750,0.45,In-store
Sports Direct,1197831,5/19/2021,Southeast,Florida,Orlando,Men's Street Footwear,95,850,807500,242250,0.3,In-store
Sports Direct,1197831,5/20/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85,825,701250,175312.5,0.25,In-store
Foot Locker,1185732,5/21/2021,Southeast,Florida,Orlando,Women's Street Footwear,80,700,560000,168000,0.3,In-store
Foot Locker,1185732,5/25/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,380000,114000,0.3,In-store
Foot Locker,1185732,5/26/2021,Southeast,Florida,Orlando,Men's Apparel,80,475,380000,76000,0.2,In-store
Foot Locker,1185732,5/27/2021,Southeast,Florida,Orlando,Women's Apparel,85,300,255000,114750,0.45,In-store
Foot Locker,1185732,5/28/2021,Southeast,Florida,Orlando,Men's Street Footwear,60,500,300000,90000,0.3,In-store
Foot Locker,1185732,6/27/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45,550,247500,86625,0.35,In-store
Foot Locker,1185732,6/28/2021,Southeast,Florida,Orlando,Women's Street Footwear,35,600,210000,52500,0.25,In-store
Foot Locker,1185732,6/29/2021,Northeast,New York,Albany,Women's Apparel,45,575,258750,129375,0.5,In-store
Foot Locker,1185732,6/30/2021,Northeast,New York,Albany,Men's Street Footwear,45,825,371250,167062.5,0.45,In-store
Foot Locker,1185732,7/1/2021,Northeast,New York,Albany,Men's Athletic Footwear,45,525,236250,82687.5,0.35,In-store
Foot Locker,1185732,7/2/2021,Northeast,New York,Albany,Women's Street Footwear,35,525,183750,45937.5,0.25,In-store
Foot Locker,1185732,7/3/2021,Northeast,New York,Albany,Women's Athletic Footwear,40,450,180000,54000,0.3,In-store
Sports Direct,1197831,8/5/2021,Northeast,New York,Albany,Men's Apparel,55,475,261250,91437.5,0.35,In-store
Sports Direct,1197831,8/6/2021,Northeast,New York,Albany,Women's Apparel,45,600,270000,135000,0.5,In-store
Sports Direct,1197831,8/7/2021,Northeast,New York,Albany,Men's Street Footwear,55,870,478500,215325,0.45,In-store
Sports Direct,1197831,8/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,55,575,316250,110687.5,0.35,In-store
Sports Direct,1197831,8/9/2021,Northeast,New York,Albany,Women's Street Footwear,50,550,275000,68750,0.25,In-store
Sports Direct,1197831,8/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,50,500,250000,75000,0.3,In-store
Sports Direct,1197831,8/11/2021,Northeast,New York,Albany,Men's Apparel,60,525,315000,110250,0.35,In-store
Sports Direct,1197831,8/12/2021,Northeast,New York,Albany,Women's Apparel,65,625,406250,203125,0.5,In-store
Sports Direct,1197831,8/13/2021,Northeast,New York,Albany,Men's Street Footwear,60,875,525000,236250,0.45,In-store
Sports Direct,1197831,8/14/2021,Northeast,New York,Albany,Men's Athletic Footwear,40,600,240000,72000,0.3,In-store
Sports Direct,1197831,8/15/2021,Northeast,New York,Albany,Women's Street Footwear,30,600,180000,63000,0.35,In-store
Sports Direct,1197831,8/16/2021,Northeast,New York,Albany,Women's Athletic Footwear,35,450,157500,55125,0.35,In-store
Sports Direct,1197831,8/17/2021,Northeast,New York,Albany,Men's Apparel,50,500,250000,75000,0.3,In-store
Sports Direct,1197831,8/18/2021,Northeast,New York,Albany,Women's Apparel,40,600,240000,60000,0.25,In-store
Sports Direct,1197831,8/19/2021,Northeast,New York,Albany,Men's Street Footwear,40,850,340000,170000,0.5,In-store
Sports Direct,1197831,8/20/2021,Northeast,New York,Albany,Men's Athletic Footwear,40,500,200000,60000,0.3,In-store
Sports Direct,1197831,8/21/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,35,425,148750,52062.5,0.35,In-store
Sports Direct,1197831,8/22/2021,West,Wyoming,Cheyenne,Men's Apparel,50,500,250000,75000,0.3,In-store
Sports Direct,1197831,8/23/2021,West,Wyoming,Cheyenne,Women's Apparel,40,600,240000,60000,0.25,In-store
Sports Direct,1197831,8/24/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,525,210000,73500,0.35,In-store
Sports Direct,1197831,8/25/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40,350,140000,49000,0.35,In-store
Amazon,1185732,11/5/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40,350,140000,49000,0.35,In-store
Amazon,1185732,11/6/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,200,80000,28000,0.35,In-store
Amazon,1185732,11/7/2021,West,Wyoming,Cheyenne,Men's Apparel,45,150,67500,27000,0.4,In-store
Amazon,1185732,11/8/2021,West,Wyoming,Cheyenne,Women's Apparel,40,400,160000,48000,0.3,In-store
Amazon,1185732,11/9/2021,West,Wyoming,Cheyenne,Men's Street Footwear,30,450,135000,47250,0.35,In-store
Amazon,1185732,9/17/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,1/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,1/10/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,40,200,80000,28000,0.35,In-store
West Gear,1128299,1/10/2021,Southeast,Virginia,Richmond,Men's Apparel,45,125,56250,22500,0.4,In-store
West Gear,1128299,1/10/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,450,247500,86625,0.35,In-store
Amazon,1185732,11/21/2021,Southeast,Virginia,Richmond,Women's Street Footwear,50,250,125000,43750,0.35,In-store
Amazon,1185732,11/21/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,50,200,100000,35000,0.35,In-store
Amazon,1185732,11/21/2021,Southeast,Virginia,Richmond,Men's Apparel,60,225,135000,54000,0.4,In-store
Amazon,1185732,11/21/2021,Southeast,Virginia,Richmond,Women's Apparel,45,250,112500,33750,0.3,In-store
Amazon,1185732,11/21/2021,Southeast,Virginia,Richmond,Men's Street Footwear,40,350,140000,49000,0.35,In-store
Amazon,1185732,12/20/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,525,288750,101062.5,0.35,In-store
Amazon,1185732,12/20/2021,Southeast,Virginia,Richmond,Women's Street Footwear,50,350,175000,61250,0.35,In-store
Foot Locker,1128299,1/10/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,325,146250,51187.5,0.35,In-store
Foot Locker,1128299,1/10/2021,Southeast,Virginia,Richmond,Men's Apparel,55,300,165000,66000,0.4,In-store
Foot Locker,1128299,1/10/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,35,450,157500,63000,0.4,In-store
Foot Locker,1128299,1/10/2021,Southeast,Virginia,Richmond,Women's Street Footwear,25,500,125000,37500,0.3,In-store
Foot Locker,1128299,1/10/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,30,375,112500,39375,0.35,In-store
Foot Locker,1128299,1/10/2021,Midwest,Michigan,Detroit,Men's Apparel,45,450,202500,81000,0.4,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Women's Apparel,35,550,192500,105875,0.55,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,525,183750,64312.5,0.35,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Men's Apparel,45,500,225000,90000,0.4,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Women's Apparel,50,675,337500,185625,0.55,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Men's Street Footwear,45,800,360000,180000,0.5,In-store
Foot Locker,1128299,2/10/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,40,600,240000,96000,0.4,In-store
Foot Locker,1128299,3/9/2021,Midwest,Michigan,Detroit,Women's Street Footwear,35,500,175000,52500,0.3,In-store
Foot Locker,1128299,3/9/2021,Midwest,Michigan,Detroit,Women's Street Footwear,20,375,75000,26250,0.35,In-store
Foot Locker,1128299,6/10/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,250,62500,25000,0.4,In-store
Foot Locker,1128299,6/10/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,40,750,300000,120000,0.4,In-store
Foot Locker,1128299,6/10/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,500,175000,61250,0.35,In-store
Foot Locker,1128299,6/10/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,30,425,127500,44625,0.35,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,375,112500,45000,0.4,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Men's Apparel,40,375,150000,52500,0.35,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Women's Apparel,45,550,247500,123750,0.5,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,40,700,280000,112000,0.4,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,350,87500,30625,0.35,In-store
Foot Locker,1128299,7/9/2021,Midwest,Missouri,St. Louis,Women's Street Footwear,25,295,73750,25812.5,0.35,In-store
Walmart,1128299,11/10/2021,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,325,81250,32500,0.4,In-store
Walmart,1128299,11/10/2021,Midwest,Missouri,St. Louis,Men's Apparel,45,300,135000,47250,0.35,In-store
Walmart,1128299,11/10/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20,300,60000,24000,0.4,In-store
Walmart,1128299,11/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,35,800,280000,112000,0.4,In-store
Walmart,1128299,11/10/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30,550,165000,57750,0.35,In-store
Walmart,1128299,11/10/2021,West,Utah,Salt Lake City,Women's Street Footwear,25,475,118750,41562.5,0.35,In-store
Walmart,1128299,12/9/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,25,425,106250,42500,0.4,In-store
Walmart,1128299,12/9/2021,West,Utah,Salt Lake City,Men's Apparel,35,425,148750,52062.5,0.35,In-store
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Women's Apparel,40,600,240000,120000,0.5,In-store
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Men's Street Footwear,35,750,262500,105000,0.4,In-store
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,35,525,183750,64312.5,0.35,In-store
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Women's Street Footwear,30,450,135000,47250,0.35,In-store
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000,0.4,In-store
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Men's Apparel,30,350,105000,36750,0.35,In-store
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Women's Apparel,35,525,183750,91875,0.5,In-store
Sports Direct,1128299,1/17/2021,West,Oregon,Portland,Women's Athletic Footwear,40,200,80000,28000,0.35,In-store
